"carat";"color";"x";"y";"z";"price"
1,54;"D";7,31;7,35;4,62;13196
1,27;"F";6,99;6,93;4,35;13200
2,01;"F";8,05;7,9;5,02;13201
1,52;"F";7,38;7,44;4,51;13215
1,51;"F";7,39;7,28;4,53;13221
2,03;"D";8,14;8,1;5,01;13229
1,5;"D";7,17;7,24;4,62;13232
1,51;"F";7,3;7,26;4,59;13248
1,51;"E";7,31;7,36;4,56;13254
1,83;"E";7,82;7,76;4,89;13254
1,18;"F";6,79;6,83;4,19;13257
2,02;"F";8,09;8,05;4,95;13267
2,01;"F";8,03;7,96;5,07;13275
1,52;"E";7,35;7,38;4,57;13280
1,5;"D";7,21;7,27;4,52;13287
1,71;"E";7,68;7,54;4,87;13287
1,57;"F";7,72;7,68;4,49;13288
1,64;"F";7,6;7,58;4,69;13289
1,55;"E";7,4;7,36;4,54;13291
1,62;"F";7,47;7,43;4,69;13298
1,59;"D";7,5;7,6;4,63;13298
1,62;"F";7,53;7,48;4,7;13298
1,01;"D";6,36;6,41;4,01;13312
1,54;"D";7,35;7,31;4,62;13316
1,27;"F";6,99;6,93;4,35;13320
2;"E";8,26;8,22;4,72;13320
1,2;"E";6,84;6,97;4,16;13321
1,53;"E";7,39;7,44;4,54;13324
1,51;"F";7,37;7,31;4,53;13325
1,71;"D";7,76;7,69;4,68;13325
1,58;"D";7,6;7,46;4,56;13329
1,58;"D";7,68;7,63;4,52;13329
1,52;"D";7,47;7,4;4,55;13329
1,5;"F";7,38;7,29;4,58;13333
1,51;"F";7,35;7,41;4,55;13334
1,06;"E";6,49;6,54;4,04;13344
2;"F";8,16;8,1;5,01;13351
1,75;"D";7,74;7,78;4,7;13363
1,63;"F";7,55;7,58;4,66;13363
1,73;"F";7,95;7,91;4,6;13365
1,5;"D";7,24;7,3;4,58;13372
2,07;"F";8,28;8,21;4,99;13373
2,01;"F";8,32;8,31;4,87;13387
2,01;"E";8,02;7,96;4,97;13387
2,01;"E";8;7,88;4,93;13387
1,52;"F";7,49;7,53;4,54;13389
1,11;"D";6,67;6,63;4,16;13405
1,53;"F";7,36;7,27;4,55;13423
1,58;"E";7,5;7,55;4,59;13434
2,08;"F";8,15;8,1;5,04;13437
1,5;"D";7,4;7,3;4,53;13445
2,02;"F";8,07;7,93;5,03;13453
1,2;"E";6,78;6,83;4,19;13474
1,51;"F";7,25;7,34;4,54;13474
1,13;"E";6,66;6,71;4,13;13485
1,29;"D";6,93;6,99;4,34;13485
1,75;"D";7,78;7,74;4,7;13485
1,72;"F";7,52;7,56;4,85;13499
1,72;"F";7,57;7,62;4,8;13499
1,5;"F";7,37;7,33;4,56;13506
1,5;"F";7,36;7,31;4,5;13506
1,5;"E";7,42;7,48;4,48;13513
1,29;"E";7,07;7,11;4,24;13530
1,52;"F";7,61;7,5;4,49;13530
1,25;"E";6,83;6,91;4,3;13536
1,5;"F";7,42;7,46;4,44;13537
1,22;"F";6,88;6,9;4,27;13539
2,22;"F";8,54;8,46;5,03;13553
0,38;"F";4,66;4,69;2,89;640
0,3;"E";4,29;4,33;2,66;640
0,3;"E";4,34;4,37;2,67;640
0,3;"E";4,33;4,36;2,68;640
0,3;"E";4,47;4,49;2,52;640
0,23;"E";3,99;3,94;2,41;640
0,23;"D";4,03;3,99;2,39;640
0,4;"E";4,74;4,78;2,88;640
0,3;"F";4,39;4,31;2,6;640
0,31;"D";4,29;4,32;2,74;641
0,36;"F";4,64;4,67;2,83;641
0,34;"F";4,47;4,5;2,79;641
0,34;"E";4,5;4,53;2,73;641
0,38;"E";4,6;4,67;2,91;641
0,3;"F";4,37;4,33;2,65;641
0,3;"F";4,29;4,25;2,65;641
0,3;"F";4,28;4,26;2,65;641
0,3;"F";4,3;4,27;2,67;641
0,3;"F";4,33;4,28;2,74;641
0,3;"F";4,33;4,29;2,66;641
0,3;"F";4,26;4,24;2,67;641
0,3;"F";4,27;4,24;2,7;641
0,3;"F";4,27;4,25;2,68;641
0,3;"F";4,22;4,19;2,67;641
0,3;"F";4,26;4,21;2,69;641
1,63;"E";7,49;7,57;4,65;13555
1,58;"E";7,55;7,5;4,59;13557
1,81;"E";8,09;8,02;4,69;13561
1,61;"D";7,56;7,51;4,63;13582
1,06;"D";6,49;6,53;4,03;13588
1,06;"D";6,51;6,54;4,04;13588
1,51;"D";7,35;7,41;4,57;13588
1,16;"F";6,76;6,81;4,17;13595
1,21;"E";6,8;6,88;4,24;13595
1,2;"E";6,83;6,78;4,19;13597
1,36;"E";7,12;7,2;4,38;13598
1,5;"D";7,32;7,39;4,51;13603
2,01;"F";8,26;8,24;4,82;13610
1,72;"F";7,62;7,57;4,8;13622
1,72;"F";7,56;7,52;4,85;13622
1,72;"F";7,5;7,46;4,85;13622
1,51;"E";7,26;7,33;4,55;13623
1,25;"F";6,9;6,95;4,28;13623
1,5;"D";7,24;7,28;4,63;13629
1,21;"D";6,76;6,83;4,24;13630
1,59;"D";7,43;7,48;4,68;13631
1,51;"F";7,31;7,35;4,56;13646
1,5;"E";7,18;7,16;4,57;13653
1,23;"D";6,87;6,82;4,27;13653
1,5;"F";7,43;7,39;4,46;13653
1,78;"F";7,89;7,94;4,8;13659
1,21;"E";6,8;6,88;4,22;13661
1,26;"F";6,94;6,84;4,31;13671
2,02;"E";8,18;8,14;4,89;13677
1,63;"E";7,57;7,49;4,65;13678
1,5;"F";7,21;7,16;4,51;13680
1,5;"E";7,29;7,34;4,51;13710
1,53;"D";7,48;7,45;4,57;13714
1,3;"E";7,05;7,11;4,28;13725
1,5;"F";7,21;7,26;4,53;13728
1,4;"D";7,17;7,07;4,47;13730
1,54;"F";7,43;7,56;4,56;13735
1,7;"F";7,54;7,45;4,69;13737
1,51;"E";7,24;7,17;4,56;13757
1,51;"E";7,33;7,27;4,54;13757
1,51;"E";7,28;7,22;4,58;13757
2,13;"F";8,22;8,16;5,11;13760
1,7;"F";7,63;7,59;4,74;13766
1,51;"F";7,35;7,31;4,56;13771
1,51;"F";7,35;7,23;4,52;13771
2,07;"E";8,24;8,19;5,04;13786
2,07;"E";8,45;8,35;4,95;13786
1,52;"D";7,23;7,28;4,53;13799
1,24;"D";6,89;6,94;4,33;13803
2,01;"D";8,31;8,21;4,88;13811
1,71;"F";7,51;7,46;4,75;13818
1,51;"F";7,18;7,37;4,51;13819
1,27;"F";6,98;7,02;4,27;13823
1,22;"E";6,87;6,85;4,19;13824
2,14;"F";8,11;8;5,22;13825
1,5;"E";7,21;7,19;4,6;13846
1,6;"F";7,65;7,59;4,58;13853
1,5;"F";7,27;7,22;4,61;13853
1,5;"F";7,15;7,12;4,66;13853
1,5;"F";7,42;7,35;4,5;13853
2,03;"D";8,02;7,98;5,05;13858
1,76;"D";7,9;7,86;4,7;13867
1,58;"D";7,37;7,41;4,63;13869
1,69;"F";7,62;7,55;4,78;13872
1,43;"D";7,19;7,21;4,51;13873
2,12;"E";8,22;8,18;5,12;13884
1,5;"E";7,31;7,22;4,57;13892
1,5;"E";7,2;7,24;4,61;13899
1,58;"F";7,52;7,58;4,53;13917
1,52;"F";7,46;7,28;4,49;13919
1,24;"D";6,94;6,89;4,33;13929
1,51;"F";7,35;7,26;4,52;13945
1,51;"F";7,37;7,18;4,51;13945
1,51;"F";7,33;7,28;4,51;13945
1,51;"F";7,31;7,22;4,57;13945
1,25;"F";6,96;7,03;4,22;13953
1,5;"E";7,38;7,45;4,52;13963
1,21;"D";6,86;6,9;4,22;13965
1,13;"D";6,74;6,69;4,13;13968
1,71;"E";7,58;7,5;4,78;13970
1,51;"E";7,55;7,47;4,49;13986
1,08;"E";6,57;6,64;4,06;13994
1,58;"D";7,41;7,37;4,63;13995
1,63;"E";7,66;7,62;4,62;14022
1,5;"E";7,24;7,2;4,61;14026
1,08;"E";6,6;6,63;4,08;14032
1,2;"D";6,8;6,82;4,27;14033
1,52;"F";7,37;7,28;4,6;14038
1,58;"F";7,58;7,52;4,53;14044
1,52;"F";7,3;7,33;4,59;14066
2,01;"F";8,14;8,07;4,97;14067
0,3;"F";4,45;4,39;2,53;641
0,28;"F";4,22;4,26;2,57;642
0,28;"F";4,26;4,28;2,55;642
0,28;"E";4,27;4,33;2,54;642
0,28;"E";4,2;4,24;2,61;642
0,28;"E";4,28;4,32;2,57;642
0,28;"E";4,26;4,28;2,56;642
0,28;"D";4,18;4,21;2,61;642
0,28;"F";4,13;4,17;2,61;642
0,28;"F";4,24;4,25;2,55;642
0,28;"F";4,19;4,22;2,58;642
0,28;"E";4,16;4,21;2,59;642
0,28;"E";4,3;4,33;2,57;642
0,28;"D";4,23;4,25;2,57;642
0,28;"D";4,23;4,25;2,56;642
0,32;"F";4,48;4,51;2,68;642
0,28;"F";4,22;4,26;2,62;642
0,28;"F";4,22;4,26;2,59;642
0,28;"F";4,2;4,24;2,59;642
0,28;"F";4,18;4,21;2,62;642
0,28;"F";4,21;4,24;2,61;642
0,31;"E";4,39;4,41;2,67;642
0,31;"E";4,39;4,42;2,71;642
0,31;"E";4,38;4,41;2,71;642
0,31;"E";4,35;4,37;2,69;642
0,31;"E";4,32;4,36;2,7;642
0,31;"E";4,33;4,36;2,71;642
1,3;"F";7,11;7,08;4,22;14068
1,5;"F";7,31;7,37;4,52;14071
1,5;"F";7,34;7,36;4,52;14071
1,5;"F";7,33;7,36;4,49;14071
1,5;"F";7,41;7,43;4,48;14071
1,5;"F";7,28;7,31;4,5;14092
1,26;"F";7,04;7,09;4,24;14095
1,64;"E";7,64;7,72;4,57;14107
1,51;"D";7,29;7,34;4,56;14112
1,51;"F";7,35;7,44;4,4;14148
1,67;"D";7,57;7,63;4,76;14154
1,51;"F";7,27;7,32;4,58;14165
1,51;"F";7,32;7,37;4,49;14165
1,51;"F";7,23;7,35;4,52;14165
1,51;"F";7,21;7,36;4,55;14165
1,51;"F";7,22;7,33;4,55;14165
1,51;"E";7,31;7,36;4,56;14171
1,5;"E";7,27;7,2;4,51;14179
1,55;"F";7,35;7,39;4,61;14185
1,54;"F";7,33;7,29;4,59;14188
1,71;"E";7,61;7,67;4,75;14190
1,2;"E";6,95;6,85;4,18;14192
1,3;"F";7,11;7,08;4,22;14196
1,5;"F";7,31;7,25;4,54;14199
1,5;"F";7,43;7,41;4,48;14199
1,5;"F";7,37;7,31;4,52;14199
1,5;"F";7,36;7,34;4,52;14199
1,5;"F";7,36;7,33;4,49;14199
1,51;"D";7,24;7,22;4,56;14205
1,52;"F";7,23;7,29;4,61;14217
1,55;"F";7,47;7,42;4,61;14220
1,66;"D";7,55;7,6;4,7;14224
1,36;"D";7,06;7,21;4,47;14236
1,64;"E";7,72;7,64;4,57;14236
1,69;"F";7,79;7,74;4,64;14242
1,5;"F";7,35;7,44;4,54;14242
1,5;"F";7,33;7,36;4,5;14242
1,51;"F";7,38;7,31;4,58;14247
1,51;"F";7,41;7,33;4,45;14247
1,5;"E";7,32;7,41;4,47;14256
1,5;"E";7,27;7,31;4,53;14256
2,18;"F";8,27;8,22;5,16;14277
2,01;"F";8,08;8,05;5,03;14279
1,5;"F";7,45;7,51;4,5;14281
1,53;"E";7,49;7,4;4,56;14282
1,51;"F";7,37;7,32;4,49;14294
1,51;"F";7,32;7,27;4,58;14294
1,51;"F";7,35;7,23;4,52;14294
1,51;"F";7,36;7,21;4,55;14294
1,51;"F";7,33;7,22;4,55;14294
1,52;"D";7,4;7,46;4,51;14295
1,26;"E";7;6,98;4,27;14300
1,2;"F";6,84;6,79;4,2;14300
1,51;"E";7,36;7,31;4,56;14300
1,72;"F";7,67;7,62;4,77;14300
1,58;"F";7,5;7,6;4,52;14308
2,03;"E";8,11;8,09;5,05;14308
1,71;"E";7,67;7,61;4,75;14319
1,51;"F";7,31;7,39;4,55;14334
1,51;"E";7,3;7,36;4,46;14338
1,5;"F";7,37;7,31;4,48;14352
1,66;"D";7,6;7,55;4,7;14354
1,5;"D";7,17;7,24;4,58;14368
1,5;"F";7,44;7,29;4,48;14372
1,5;"F";7,36;7,33;4,5;14372
1,5;"F";7,44;7,35;4,54;14372
1,62;"F";7,58;7,53;4,66;14386
1,5;"E";7,31;7,27;4,53;14386
1,5;"E";7,41;7,32;4,47;14386
1,5;"E";7,53;7,46;4,46;14386
1,52;"F";7,52;7,46;4,45;14388
1,62;"F";7,54;7,43;4,73;14400
2;"D";8,06;7,97;4,89;14406
1,12;"E";6,7;6,76;4,13;14407
1,97;"F";8,05;8,11;4,94;14410
1,52;"F";7,29;7,34;4,56;14412
1,22;"E";6,85;6,88;4,23;14414
1,51;"F";7,29;7,24;4,58;14414
1,51;"D";7,29;7,33;4,62;14416
1,71;"D";7,51;7,46;4,8;14426
1,52;"D";7,46;7,4;4,51;14426
1,26;"E";7;6,98;4,27;14429
1,43;"E";7,25;7,15;4,49;14429
1,2;"F";6,84;6,79;4,2;14430
1,58;"E";7,53;7,54;4,53;14453
1,51;"F";7,39;7,31;4,55;14465
1,73;"E";7,54;7,5;4,83;14479
1,51;"F";7,46;7,54;4,42;14481
1,51;"E";7,31;7,26;4,57;14482
1,51;"E";7,55;7,52;4,47;14482
1,51;"E";7,3;7,26;4,61;14482
1,51;"E";7,37;7,34;4,54;14482
1,53;"F";7,62;7,56;4,44;14483
1,5;"F";7,47;7,39;4,48;14486
1,04;"D";6,49;6,52;4,02;14494
1,58;"F";7,52;7,47;4,64;14495
1;"D";6,47;6,54;3,95;14498
2,01;"F";8,21;8,18;4,88;14502
2,01;"E";8,01;7,93;4,99;14502
1,13;"E";6,72;6,77;4,09;14525
1,5;"E";7,29;7,26;4,6;14527
1,54;"E";7,46;7,43;4,61;14529
1,97;"F";8,11;8,05;4,94;14542
1,52;"F";7,34;7,29;4,56;14544
1,82;"F";7,71;7,64;4,85;14545
1,77;"D";7,86;7,98;4,69;14561
1,5;"E";7,58;7,53;4,37;14565
2,02;"E";8,21;8,18;4,95;14574
1,52;"E";7,38;7,31;4,54;14577
1,54;"F";7,43;7,38;4,62;14578
1,11;"D";6,63;6,64;4,12;14584
1,5;"F";7,32;7,34;4,51;14586
1,5;"E";7,44;7,48;4,44;14592
1,34;"E";7,05;7,07;4,42;14593
1,7;"F";7,61;7,56;4,73;14611
0,31;"F";4,36;4,39;2,69;642
0,31;"F";4,38;4,4;2,68;642
0,3;"F";4,27;4,24;2,69;642
0,37;"D";4,62;4,65;2,87;643
0,33;"F";4,49;4,54;2,68;643
0,36;"D";4,52;4,49;2,84;643
0,38;"F";4,7;4,75;2,84;644
0,4;"E";4,65;4,69;2,9;644
0,32;"D";4,5;4,53;2,71;644
0,4;"E";4,68;4,71;2,94;644
0,36;"F";4,69;4,72;2,81;644
0,4;"D";4,63;4,68;3,03;644
0,33;"E";4,53;4,49;2,69;644
0,35;"D";4,46;4,52;2,83;644
0,35;"D";4,54;4,58;2,78;644
0,35;"D";4,54;4,56;2,81;644
0,34;"D";4,4;4,43;2,81;644
0,35;"D";4,56;4,59;2,78;644
0,35;"D";4,56;4,61;2,76;644
0,35;"D";4,53;4,56;2,8;644
0,35;"D";4,54;4,55;2,8;644
0,35;"D";4,51;4,54;2,81;644
0,35;"D";4,56;4,59;2,75;644
0,35;"D";4,53;4,57;2,76;644
0,35;"D";4,49;4,51;2,82;644
0,35;"D";4,5;4,52;2,81;644
1,5;"E";7,22;7,25;4,59;14618
1,7;"E";7,71;7,74;4,64;14623
1,04;"D";6,52;6,49;4,02;14626
2,06;"E";8,42;8,35;4,93;14634
1,5;"E";7,27;7,32;4,53;14639
2,03;"E";8,01;7,99;5,05;14646
1,51;"F";7,18;7,24;4,59;14654
1,26;"D";6,99;7,03;4,24;14663
1,11;"D";6,7;6,68;4,12;14667
1,51;"F";7,34;7,43;4,4;14673
1,5;"D";7,32;7,25;4,55;14675
1,52;"D";7,32;7,24;4,61;14680
1,51;"F";7,32;7,35;4,52;14683
1,52;"D";7,31;7,35;4,54;14698
1,51;"E";7,22;7,28;4,54;14709
1,51;"E";7,26;7,36;4,56;14709
1,51;"E";7,36;7,4;4,59;14709
1,51;"E";7,37;7,46;4,5;14709
1,5;"F";7,34;7,32;4,51;14719
1,24;"D";6,88;6,94;4,25;14737
1,5;"E";7,38;7,31;4,55;14745
2,58;"D";9,08;9,01;5,33;14749
1,5;"F";7,27;7,34;4,57;14759
2;"E";7,97;7,92;5,04;14763
1,51;"D";7,43;7,33;4,44;14773
1,74;"F";7,68;7,64;4,78;14775
1,5;"E";7,31;7,38;4,54;14790
2,02;"F";8,15;8,05;4,98;14790
2,01;"E";8,05;8,07;4,93;14813
1,8;"F";7,78;7,87;4,84;14814
1,51;"F";7,35;7,32;4,52;14817
1,62;"F";7,56;7,57;4,62;14826
1,61;"F";7,54;7,47;4,62;14833
1,21;"D";6,9;6,89;4,21;14841
1,32;"F";6,97;7,01;4,36;14842
1,51;"E";7,31;7,24;4,57;14844
1,51;"E";7,46;7,37;4,5;14844
1,51;"E";7,28;7,22;4,54;14844
1,51;"E";7,4;7,36;4,59;14844
1,18;"E";6,78;6,91;4,18;14847
1,41;"E";7,21;7,37;4,37;14853
1,71;"E";7,76;7,8;4,6;14882
1,51;"E";7,37;7,47;4,54;14889
1,51;"E";7,51;7,57;4,53;14889
1,72;"F";7,68;7,65;4,75;14892
1,51;"E";7,24;7,16;4,55;14904
1,52;"F";7,42;7,31;4,6;14915
1,5;"F";7,31;7,26;4,56;14918
1,5;"E";7,38;7,31;4,54;14925
1,53;"E";7,38;7,52;4,52;14931
2,04;"F";8,04;7,98;5,13;14936
2,01;"E";8,07;8,05;4,93;14948
2,01;"E";7,99;7,92;4,94;14948
1,26;"E";6,99;7,08;4,21;14952
1,62;"F";7,57;7,56;4,62;14961
1,51;"F";7,25;7,29;4,55;14976
1,54;"E";7,31;7,39;4,58;15002
1,19;"F";6,82;6,84;4,2;15005
1,69;"D";7,69;7,71;4,68;15011
2,05;"F";8,13;8,18;5,05;15017
1,5;"F";7,35;7,43;4,55;15022
1,51;"E";7,47;7,37;4,54;15025
1,51;"E";7,57;7,51;4,53;15025
1,24;"F";6,94;6,98;4,26;15026
1,33;"F";7,02;7,07;4,36;15031
1,5;"D";7,48;7,36;4,47;15052
1,53;"F";7,48;7,51;4,52;15079
1,01;"D";6,34;6,38;4,02;15081
1,01;"D";6,26;6,39;4,01;15081
2,01;"E";8;7,96;5,09;15093
1,7;"D";7,61;7,64;4,72;15100
1,5;"D";7,3;7,37;4,53;15102
1,59;"E";7,38;7,43;4,61;15111
2,01;"F";7,99;7,89;5;15134
1,51;"D";7,17;7,08;4,7;15152
1,5;"F";7,28;7,33;4,55;15153
1,54;"E";7,33;7,37;4,61;15178
1,54;"E";7,39;7,44;4,51;15185
1,2;"E";6,83;6,91;4,13;15185
2,01;"F";8,17;8,13;5,02;15188
1,09;"E";6,68;6,72;4,03;15193
2,11;"D";8,45;8,41;4,95;15198
1,53;"F";7,51;7,48;4,52;15217
1,01;"D";6,39;6,26;4,01;15219
1,51;"F";7,39;7,36;4,54;15226
1,02;"D";6,45;6,52;3,99;15231
1,7;"D";7,64;7,61;4,72;15238
1,52;"E";7,34;7,38;4,58;15239
0,35;"D";4,52;4,56;2,83;644
0,35;"D";4,51;4,54;2,82;644
0,35;"D";4,49;4,53;2,78;644
0,35;"D";4,52;4,55;2,76;644
0,35;"D";4,51;4,53;2,86;644
0,3;"D";4,27;4,33;2,71;645
0,34;"F";4,6;4,55;2,66;645
0,32;"F";4,37;4,4;2,73;645
0,32;"F";4,41;4,44;2,74;645
0,32;"F";4,34;4,38;2,74;645
0,32;"F";4,38;4,41;2,75;645
0,32;"F";4,37;4,4;2,69;645
0,32;"F";4,35;4,38;2,71;645
0,32;"F";4,34;4,37;2,77;645
0,32;"F";4,41;4,43;2,71;645
1,5;"D";7,37;7,3;4,53;15240
1,36;"F";7,13;7,23;4,4;15247
1,26;"F";6,96;6,98;4,26;15247
1,59;"E";7,43;7,38;4,61;15249
1,52;"D";7,41;7,32;4,59;15252
1,51;"F";7,52;7,45;4,42;15253
2,01;"E";7,89;8,01;5,02;15255
1,75;"E";7,74;7,82;4,69;15255
2,02;"F";8,06;8,02;4,98;15261
1,77;"E";7,78;7,71;4,77;15278
1,5;"F";7,33;7,28;4,55;15291
1,55;"E";7,39;7,45;4,59;15293
1,02;"D";6,36;6,46;4,02;15306
1,68;"F";7,63;7,7;4,68;15309
1,54;"E";7,37;7,33;4,61;15316
1,54;"E";7,44;7,39;4,51;15323
2;"E";7,7;7,8;5,09;15330
2,02;"D";8,19;8,25;4,98;15334
1,5;"F";7,41;7,49;4,44;15338
1,52;"E";7,32;7,42;4,6;15348
2;"F";7,63;7,59;5,34;15351
1,92;"E";7,85;7,92;4,93;15364
1,02;"D";6,52;6,45;3,99;15370
1,27;"F";6,98;7,02;4,29;15377
1,51;"F";7,33;7,3;4,57;15378
1,7;"E";7,43;7,52;4,79;15385
1,36;"F";7,23;7,13;4,4;15386
2;"E";7,75;7,86;5,05;15393
2,01;"D";7,85;7,98;5,11;15394
1,75;"E";7,82;7,74;4,69;15394
2,04;"E";8,04;8;5,03;15398
1,55;"F";7,44;7,48;4,61;15426
1,61;"F";7,52;7,46;4,71;15426
1,61;"F";7,53;7,47;4,67;15426
1,51;"F";7,29;7,33;4,51;15440
1,5;"F";7,31;7,33;4,53;15444
1,64;"F";7,62;7,63;4,71;15458
1,59;"F";7,59;7,62;4,58;15461
1,11;"E";6,65;6,69;4,12;15464
1,5;"F";7,49;7,41;4,44;15478
1,52;"E";7,42;7,32;4,6;15488
1,21;"F";6,75;6,84;4,27;15497
1,5;"F";7,34;7,4;4,56;15508
1,51;"D";7,23;7,29;4,56;15513
1,52;"F";7,42;7,39;4,52;15522
1,51;"D";7,33;7,29;4,51;15531
1,3;"D";6,98;7,02;4,31;15535
2;"E";8,16;8,04;4,86;15540
2;"D";7,98;7,89;5,14;15540
1,75;"D";7,76;7,8;4,78;15544
1,02;"D";6,39;6,35;4,01;15575
1,58;"E";7,45;7,55;4,7;15579
1,51;"F";7,33;7,29;4,51;15581
1,5;"E";7,14;7,07;4,65;15584
1,5;"F";7,33;7,31;4,53;15584
1,5;"F";7,39;7,48;4,5;15585
1,53;"F";7,38;7,46;4,56;15592
1,89;"D";7,75;7,81;4,88;15594
1,5;"D";7,3;7,36;4,41;15600
1,59;"F";7,62;7,59;4,58;15602
2,01;"E";7,86;7,8;4,96;15618
1,53;"F";7,31;7,39;4,47;15619
2,01;"D";8,2;8,17;4,86;15627
1,52;"E";7,21;7,25;4,62;15649
1,52;"F";7,31;7,36;4,61;15649
1,55;"F";7,38;7,45;4,57;15658
1,7;"E";7,68;7,6;4,76;15662
1,42;"F";7,35;7,38;4,3;15665
1,04;"D";6,6;6,54;3,98;15671
1,2;"D";0;0;0;15686
1,51;"F";7,37;7,32;4,58;15688
2,03;"E";7,99;8,04;5,05;15690
1,5;"F";7,27;7,3;4,53;15708
1,58;"E";7,55;7,45;4,7;15721
1,19;"D";6,95;7;4,14;15767
2,09;"F";8,32;8,29;5;15773
1,51;"D";7,42;7,45;4,53;15776
1,5;"D";7,34;7,37;4,56;15788
1,52;"E";7,27;7,19;4,63;15792
1,52;"E";7,25;7,21;4,62;15792
1,52;"F";7,36;7,31;4,61;15792
1,52;"F";7,42;7,37;4,54;15792
1,55;"F";7,45;7,38;4,57;15801
1,32;"D";7,16;7,23;4,27;15802
1,82;"F";7,8;7,84;4,83;15802
1,7;"E";7,78;7,74;4,66;15804
1,7;"E";7,62;7,52;4,68;15804
1,76;"E";7,93;7,84;4,77;15805
1,28;"E";7,1;7,07;4,24;15806
2,03;"F";8,21;8,3;4,94;15811
1,06;"D";6,57;6,61;4,03;15813
1,52;"F";7,25;7,3;4,64;15819
1,61;"F";7,49;7,56;4,67;15819
1,51;"D";7,32;7,34;4,55;15821
2,1;"F";7,97;7,92;5,14;15827
2;"E";8,25;8,32;4,81;15840
2,01;"F";8,24;8,15;4,88;15841
1,73;"E";7,74;7,66;4,77;15842
1,55;"D";7,56;7,54;4,54;15845
1,74;"E";7,67;7,72;4,79;15847
0,32;"F";4,4;4,45;2,67;645
0,32;"F";4,44;4,47;2,72;645
0,32;"F";4,39;4,42;2,69;645
0,32;"F";4,41;4,44;2,71;645
0,32;"F";4,4;4,44;2,68;645
0,32;"F";4,37;4,39;2,71;645
0,32;"F";4,37;4,4;2,69;645
0,32;"F";4,4;4,41;2,72;645
0,32;"F";4,4;4,43;2,66;645
0,32;"F";4,41;4,44;2,64;645
0,32;"F";4,38;4,42;2,7;645
0,32;"F";4,42;4,46;2,64;645
0,32;"F";4,38;4,4;2,74;645
1,5;"D";7,21;7,27;4,53;15848
1,5;"F";7,34;7,3;4,56;15851
1,5;"F";7,3;7,27;4,53;15851
2;"F";8;7,93;5,04;15851
2;"E";7,9;7,98;5,04;15864
2,08;"E";8,22;8,16;5,1;15873
1,3;"E";6,97;7,03;4,36;15874
1,23;"E";6,9;6,98;4,25;15878
1,55;"D";7,34;7,37;4,57;15887
1,52;"D";7,36;7,4;4,58;15922
1;"D";6,33;6,37;4,02;15928
1,72;"E";7,63;7,7;4,77;15948
2,01;"F";8,03;8,01;5;15955
1,5;"E";7,45;7,47;4,4;15957
2;"E";8,01;8,15;4,86;15962
3,4;"D";9,42;9,34;6,27;15964
1,55;"F";7,4;7,31;4,56;15966
1,38;"F";7,04;7,1;4,45;15968
2,06;"F";8,19;8,09;5,1;15970
2;"E";8,32;8,25;4,81;15984
2,02;"F";7,9;7,98;4,99;15987
1,55;"D";7,48;7,51;4,61;15991
1,74;"E";7,72;7,67;4,79;15992
1,5;"D";7,27;7,21;4,53;15992
1,5;"D";7,27;7,33;4,58;15996
2,01;"F";7,89;8,01;5;16013
1,5;"E";7,21;7,28;4,53;16023
1,5;"F";7,45;7,48;4,41;16048
1,53;"E";7,35;7,32;4,52;16049
1,52;"F";7,29;7,41;4,57;16055
2;"E";7,94;8;5,01;16064
2;"E";8,03;8,08;4,87;16064
2,01;"E";8,27;8,2;4,83;16064
1;"D";6,37;6,33;4,02;16073
1,54;"F";7,34;7,3;4,63;16082
2,01;"F";7,78;7,82;5;16085
2,01;"D";7,87;7,76;5,23;16086
1,01;"D";6,43;6,46;3,97;16087
1,62;"F";7,6;7,55;4,64;16112
1,5;"F";7,17;7,25;4,6;16116
1,51;"E";7,48;7,54;4,47;16129
1,2;"D";6,81;6,83;4,22;16130
1,73;"F";7,73;7,64;4,77;16131
1,55;"D";7,51;7,48;4,61;16137
1,5;"E";7,28;7,21;4,53;16169
1,52;"E";7,49;7,45;4,49;16187
2;"E";8,2;8,16;4,73;16206
2,09;"F";8,14;8,06;5,06;16210
2,01;"F";8,23;8,19;4,77;16231
2,01;"F";7,82;7,78;5;16231
1,87;"E";7,94;7,88;4,9;16232
1,01;"D";6,46;6,43;3,97;16234
2,32;"F";8,51;8,44;5,3;16237
1,6;"F";7,6;7,66;4,59;16240
1,23;"D";6,88;6,83;4,28;16253
1,73;"E";7,67;7,59;4,78;16253
1,2;"E";6,78;6,87;4,22;16256
2,02;"F";8,07;8,03;5,01;16256
2,04;"F";8,05;8,13;5,04;16261
1,51;"E";7,54;7,48;4,47;16277
2,03;"F";7,9;7,84;5,15;16280
1,74;"D";7,74;7,79;4,81;16286
2,02;"F";8,11;8,16;4,99;16290
1,66;"F";7,63;7,68;4,7;16294
1,8;"F";7,86;7,82;4,81;16340
2,1;"F";8,16;8,18;5,07;16357
1,62;"E";7,54;7,58;4,64;16358
1,5;"F";7,22;7,15;4,65;16364
1,8;"F";7,79;7,83;4,83;16364
1,51;"F";7,34;7,38;4,57;16370
2;"E";7,99;8,11;5,08;16380
1,71;"F";7,73;7,62;4,75;16384
2,02;"D";7,94;7,84;5,13;16386
1,51;"F";7,39;7,42;4,44;16402
2,11;"D";8,25;8,18;5,14;16404
